UserID;NameFirst;NameLast;NameFormal;UsesFormalName;GoesToClient;Description;RatingCount;RatingSum;InfoPrice;InfoBonus;CityID;ServiceRange;TimeTable;Operational;SubjectsStr;IsShowcase
1582;Mateusz;Pokazowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;14;21;80z³;;28173;5;;1;"historia;1;historia;2;historia;3";1
1583;Patryk;Ilustruj¹cy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;16;50;65z³;Oferujê jedynie sesje dwugodzinne;28173;10;;1;"j. angielski;0;j. angielski;1;j. angielski;2;j. angielski;3";1
1584;Bartosz;Pokazowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;20;98;75z³;;35467;10;;1;"chemia;1;chemia;2";1
1585;Agnieszka;Nazwiskowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;6;24;75z³;;22792;15;;1;"makroekonomia;4";1
1586;Stanis³aw;Obrazowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;15;41;50z³;;14193;20;;1;"j. hiszpañski;1;j. hiszpañski;2";1
1587;Pawe³;Nowak;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;3;3;60z³;;1508;10;;1;"matematyka;1";1
1588;Tomasz;Ilustracyjny;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;2;6;50-80z³ zale¿nie do miejscai  poziomu;;23159;5;;1;"j. angielski;3;j. angielski;4";1
1589;Patrycja;Ilustracja;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;10;43;90z³;;38193;5;;1;"chemia analityczna;4";1
1590;Aleksandra;Ilustruj¹ca;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;2;5;60z³;;15830;10;;1;"informatyka;3";1
1591;Przemys³aw;Ilustracyjny;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;15;54;50z³;;35467;10;;1;"chemia;3";1
1592;Rafa³;Kowalski;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;3;9;50z³;;40677;15;;1;"matematyka;1";1
1593;Patryk;Kowalski;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;16;70;80z³;;38193;20;;1;"fizyka;3";1
1594;£ukasz;Nazwiskowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;2;8;90z³;;8458;10;;1;"chemia;1;chemia;2";1
1595;Stanis³aw;Tymczasowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;8;26;50z³;;41197;5;;1;"matematyka;1;matematyka;2;matematyka;3";1
1596;Teresa;Tymczasowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;14;55;90z³;;3863;5;;1;"rysunek techniczny;4";1
1597;Micha³;Ilustruj¹cy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;17;61;65z³;;11890;10;;1;"matematyka;2";1
1598;Cecylia;Kowalska;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;2;4;100z³;;38193;10;;1;"fizyka;3";1
1599;Ma³gorzata;Tymczasowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;19;53;100z³;;16122;15;;1;"matematyka;1;matematyka;2;matematyka;3";1
1600;Teresa;Tymczasowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;0;0;65z³;;38193;5;;1;"biologia;3";1
1601;Weronika;Obrazowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;9;16;75z³;;10768;5;;1;"biologia;1;biologia;2";1
1602;Anna;Pokazowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;10;16;40z³;;35467;10;;1;"matematyka;3;fizyka;3";1
1603;Stanis³aw;Obrazowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;5;17;40z³;;38193;10;;1;"chemia;1;chemia;2;biologia;1;biologia;2";1
1604;£ukasz;Nazwiskowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;17;43;95z³;;28173;15;;1;"chemia;1;chemia;2;biologia;1;biologia;2";1
